time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.14,-15.222458579717765,2.093399789886308,21.630971700434383,0.009726684110205497,0.7755733591096963,0.0,-12.418037350427747,0.825289214076457,1.0832480918004053,-0.04793317783988506,0.2902436852161029,0.0,464.24633408226396,464.69844026369583,464.7536281635125,463.51433002377684
4.199999999999998,-15.97983330287937,2.142969492988705,21.68689951697097,0.007072383235564139,0.8017011572653798,0.0,-12.827784732356315,0.8268851220523662,0.7771635811677876,-0.043837834621132284,0.32139932928590487,0.0,456.2137645357232,458.78477677706354,459.59689040148425,459.9202948697557
4.259999999999997,-16.764537230578284,2.1926361230080773,21.726334813231436,0.011145116307231362,0.8218146803700623,0.0,-13.328479721234311,0.8288254278243593,0.5328649760042008,-0.016651373306710952,0.3101476511833377,0.0,496.2338094167899,495.4986428441688,495.1506231423499,497.1469867820429
4.319999999999996,-17.574067717503116,2.2423916255523046,21.74550058106707,0.010575692956091842,0.8404381872013369,0.0,-13.656375988285928,0.8296472084229589,0.10349396106284639,-0.010571354039203246,0.3071558719740657,0.0,426.0114011006147,425.85750967417016,424.96533725571953,425.48654009608515
4.379999999999995,-18.405560501370452,2.292211159034234,21.740336557366344,0.012742021472607945,0.8596687671488477,0.0,-14.059943454890211,0.8310237460683836,-0.279111571751773,0.0066002143630784285,0.2960749242893654,0.0,457.631275842671,456.8391082017207,455.4518933737412,456.8239133854344
4.439999999999993,-19.258745832896647,2.3420883804528705,21.70937280185781,0.013208353231457082,0.8778581279178965,0.0,-14.380038281299258,0.8315219395375149,-0.7556118606785477,0.00854319719463575,0.3021136269159345,0.0,421.1906045603648,421.8085131080285,421.77136930128694,421.9391249071814
4.499999999999992,-20.133466805850876,2.39202095497103,21.651125924100786,0.022595437720713818,0.900692713315693,0.0,-14.776753266502284,0.833034958016576,-1.1899032123451208,0.039998597675902324,0.2771129821291411,0.0,454.4989553936507,452.5758652872838,451.134989513176,453.6690235127554
4.559999999999991,-21.0344240774789,2.442110689932402,21.568025872507278,0.025588078374031653,0.9246944214584492,0.0,-15.25376067509041,0.836585808923718,-1.5851680272683744,0.03027976144240387,0.2461381373357744,0.0,487.2394372571979,484.9823989754175,485.1069877424896,484.37680526996263
4.6199999999999894,-21.957181008274585,2.4922754427352816,21.45530367800152,0.03124863871522443,0.93995824012993,0.0,-15.505820722754413,0.8355041030790314,-2.174398297824702,0.05058987504124079,0.2527407654967352,0.0,397.7773288703227,398.4515174859356,398.17088332733147,400.02665668173876
4.679999999999988,-22.89618031939674,2.5423805172729406,21.30744379515706,0.03473133117127958,0.9598162236967793,0.0,-15.794278484923138,0.8345611569959782,-2.757267570795727,0.05681363222872715,0.22777637208013335,0.0,412.62395217440866,410.47803275314664,412.26021025940594,412.81214242040113
4.739999999999987,-23.85820743269102,2.59254854253271,21.12795033182177,0.042389345142393786,0.9817433034603908,0.0,-16.271498642077667,0.8376276034124639,-3.2311115061185913,0.03300044102453446,0.19506774611256888,0.0,486.0821427126637,483.6658840482428,485.26797662726733,483.4775223035768
4.799999999999986,-24.842875230142543,2.6427159915873704,20.915228550452355,0.04437086151800429,0.9936949081656365,0.0,-16.55184860048185,0.8344762458506799,-3.8623891000417383,0.03052781594678049,0.19944744923694976,0.0,412.77534672461707,413.20286244328616,414.2274025983019,414.01022758708496
4.859999999999984,-25.8445892570899,2.69266360492395,20.66405452442104,0.04658010578903671,1.005699663862531,0.0,-16.839651598247208,0.8302727256967715,-4.51313237862465,0.03616501023752362,0.19579819675104193,0.0,413.60948543207775,413.329441345713,413.6488453451165,414.1457664892843
4.919999999999983,-26.86630842780343,2.742396916228577,20.374792067384043,0.049175340081627716,1.0175772981488658,0.0,-17.217889708324453,0.8272841835265278,-5.132974386976663,0.02772050848042505,0.19047230187670738,0.0,446.9547296642655,446.55673191925564,446.0946890711879,445.40463288969306
4.979999999999982,-27.912987054480595,2.791969650946785,20.04887080294086,0.06322202748439842,1.0313002688204893,0.0,-17.670526688122642,0.8247946461950707,-5.73609422669995,0.06508784024135594,0.1726338031656309,0.0,474.4968851350122,473.15544731215937,470.6089238987982,473.4948815916523
5.0399999999999805,-28.98623636680634,2.841298760474455,19.68548217031903,0.06712460013060895,1.0416465227580547,0.0,-18.104411353000142,0.8191344198030553,-6.38169776468682,0.06283048910703691,0.17125987024999537,0.0,467.97410220867937,467.89391535415183,467.7890958359496,467.6159818032718
